FID,x,y,lineament_dens,drainage_dens,curah_hujan,slope,elevasi,litologi_Alluvial,litologi_Batigamping,litologi_Batuan_Sedimen,litologi_Batugamping,litologi_Breksi_Gunung_Api,litologi_Breksi_dan_Piroklastik_Muda,litologi_Breksi_dan_Piroklastik_Tua,litologi_Volkanoklastik,potensi
819,108.2728,-7.31613,0.49740100000000004,209.9543,350,2,5,0,0,0,0,1,0,0,0,1
820,108.2778,-7.31613,0.524288,209.9543,350,1,5,0,0,0,0,1,0,0,0,1
821,108.2828,-7.31613,0.524288,189.9586,350,1,5,0,0,0,0,0,0,1,0,1
822,108.2878,-7.31613,0.524288,189.9586,350,1,5,0,0,0,0,0,0,1,0,0
823,108.2928,-7.31613,0.49740100000000004,189.9586,350,2,5,0,0,0,0,0,0,1,0,0
824,108.2978,-7.31613,0.49740100000000004,189.9586,350,1,5,0,0,0,0,0,0,1,0,0
825,108.3028,-7.31613,0.47051499999999996,189.9586,350,1,5,0,0,0,0,0,0,1,0,0
826,108.3078,-7.31613,0.44362799999999997,189.9586,350,1,4,0,0,0,0,0,0,1,0,0
827,108.3128,-7.31613,0.416742,169.963,350,1,4,0,0,0,0,0,0,1,0,0
828,108.3178,-7.31613,0.389855,169.963,350,1,4,0,0,0,0,0,0,1,0,0
829,108.3228,-7.31613,0.336082,169.963,350,1,4,0,0,0,0,0,0,1,0,0
830,108.3278,-7.31613,0.309195,169.963,350,1,4,0,0,0,0,0,0,1,0,0
831,108.3329,-7.31613,0.28230900000000003,149.9673,350,1,4,0,0,0,0,0,0,1,0,0
832,108.3379,-7.31613,0.22853600000000002,149.9673,350,1,4,0,0,0,0,0,0,1,0,0
833,108.3429,-7.31613,0.201649,149.9673,350,1,4,0,0,0,0,0,0,1,0,0
834,108.1275,-7.312460000000001,0.013443,209.9543,350,1,7,0,0,0,0,1,0,0,0,1
835,108.1325,-7.312460000000001,0.013443,209.9543,350,1,7,0,0,0,0,1,0,0,0,1
836,108.1375,-7.312460000000001,0.013443,189.9586,350,1,7,0,0,0,0,1,0,0,0,1
837,108.1426,-7.312460000000001,0.013443,169.963,350,1,7,0,0,0,0,1,0,0,0,1
838,108.1626,-7.312460000000001,0.013443,149.9673,350,1,7,0,0,0,0,1,0,0,0,1
839,108.1676,-7.312460000000001,0.013443,149.9673,350,1,7,0,0,0,0,1,0,0,0,1
840,108.1726,-7.312460000000001,0.013443,149.9673,350,2,7,0,0,0,0,1,0,0,0,1
841,108.1926,-7.312460000000001,0.013443,169.963,350,2,6,0,0,0,0,1,0,0,0,1
842,108.1976,-7.312460000000001,0.013443,169.963,350,1,6,0,0,0,0,1,0,0,0,1
843,108.2027,-7.312460000000001,0.013443,169.963,350,1,6,0,0,0,0,1,0,0,0,1
844,108.2077,-7.312460000000001,0.04033,169.963,350,1,6,0,0,0,0,1,0,0,0,1
845,108.2477,-7.312460000000001,0.336082,189.9586,350,1,5,0,0,0,0,0,1,0,0,0
846,108.2978,-7.312460000000001,0.49740100000000004,189.9586,350,2,5,0,0,0,0,0,0,1,0,0
847,108.3028,-7.312460000000001,0.47051499999999996,189.9586,350,2,5,0,0,0,0,0,0,1,0,0
848,108.3078,-7.312460000000001,0.44362799999999997,169.963,350,1,4,0,0,0,0,0,0,1,0,0
849,108.3128,-7.312460000000001,0.416742,169.963,350,1,4,0,0,0,0,0,0,1,0,0
850,108.3178,-7.312460000000001,0.389855,169.963,350,1,4,0,0,0,0,0,0,1,0,0
851,108.3228,-7.312460000000001,0.362969,169.963,350,1,4,0,0,0,0,0,0,1,0,0
852,108.3278,-7.312460000000001,0.309195,149.9673,350,1,4,0,0,0,0,0,0,1,0,0
853,108.3329,-7.312460000000001,0.28230900000000003,149.9673,350,1,4,0,0,0,0,0,0,1,0,0
854,108.3379,-7.312460000000001,0.255422,149.9673,350,1,4,0,0,0,0,0,0,1,0,0
855,108.1275,-7.308789999999999,0.013443,209.9543,350,1,8,0,0,0,0,1,0,0,0,1
856,108.1325,-7.308789999999999,0.013443,189.9586,350,1,7,0,0,0,0,1,0,0,0,1
857,108.1375,-7.308789999999999,0.013443,189.9586,350,1,7,0,0,0,0,0,1,0,0,1
858,108.1626,-7.308789999999999,0.013443,149.9673,350,1,7,0,0,0,0,1,0,0,0,1
859,108.1676,-7.308789999999999,0.013443,149.9673,350,1,7,0,0,0,0,1,0,0,0,1
860,108.1776,-7.308789999999999,0.013443,149.9673,350,2,7,0,0,0,0,1,0,0,0,1
861,108.1876,-7.308789999999999,0.013443,149.9673,350,1,6,0,0,0,0,1,0,0,0,1
862,108.1926,-7.308789999999999,0.013443,149.9673,350,1,6,0,0,0,0,1,0,0,0,1
863,108.1976,-7.308789999999999,0.013443,149.9673,350,2,6,0,0,0,0,1,0,0,0,1
864,108.2027,-7.308789999999999,0.04033,169.963,350,1,6,0,0,0,0,1,0,0,0,1
865,108.2077,-7.308789999999999,0.04033,169.963,350,1,6,0,0,0,0,1,0,0,0,1
866,108.2127,-7.308789999999999,0.067216,169.963,350,1,6,0,0,0,0,1,0,0,0,1
867,108.2377,-7.308789999999999,0.28230900000000003,189.9586,350,1,5,0,0,0,0,0,1,0,0,0
868,108.2427,-7.308789999999999,0.309195,189.9586,350,1,5,0,0,0,0,0,1,0,0,0
869,108.2477,-7.308789999999999,0.362969,189.9586,350,1,5,0,0,0,0,0,1,0,0,0
870,108.2978,-7.308789999999999,0.47051499999999996,189.9586,350,2,5,0,0,0,0,0,0,1,0,0
871,108.3028,-7.308789999999999,0.47051499999999996,189.9586,350,3,5,0,0,0,0,0,0,1,0,0
872,108.3078,-7.308789999999999,0.44362799999999997,169.963,350,2,4,0,0,0,0,0,0,1,0,0
873,108.3128,-7.308789999999999,0.416742,169.963,350,1,4,0,0,0,0,0,0,1,0,0
874,108.3178,-7.308789999999999,0.389855,169.963,350,2,4,0,0,0,0,0,0,1,0,0
875,108.3228,-7.308789999999999,0.362969,149.9673,350,1,4,0,0,0,0,0,0,1,0,0
876,108.3278,-7.308789999999999,0.336082,149.9673,350,1,4,0,0,0,0,0,0,1,0,0
877,108.3329,-7.308789999999999,0.28230900000000003,149.9673,350,1,4,0,0,0,0,0,0,1,0,0
878,108.1275,-7.30512,0.013443,209.9543,350,1,8,0,0,0,0,1,0,0,0,1
879,108.1325,-7.30512,0.013443,189.9586,350,1,7,0,0,0,0,1,0,0,0,1
880,108.1375,-7.30512,0.013443,189.9586,350,1,7,0,0,0,0,1,0,0,0,1
881,108.1776,-7.30512,0.013443,149.9673,350,1,7,0,0,0,0,1,0,0,0,1
882,108.1826,-7.30512,0.013443,149.9673,350,1,7,0,0,0,0,1,0,0,0,1
883,108.1876,-7.30512,0.013443,149.9673,350,1,6,0,0,0,0,1,0,0,0,1
884,108.1926,-7.30512,0.013443,149.9673,350,1,6,0,0,0,0,1,0,0,0,1
885,108.1976,-7.30512,0.013443,149.9673,350,1,6,0,0,0,0,1,0,0,0,1
886,108.2027,-7.30512,0.04033,149.9673,350,1,6,0,0,0,0,1,0,0,0,1
887,108.2077,-7.30512,0.067216,149.9673,350,1,6,0,0,0,0,1,0,0,0,1
888,108.2127,-7.30512,0.09410299999999999,169.963,350,1,6,0,0,0,0,1,0,0,0,1
889,108.2327,-7.30512,0.255422,169.963,350,1,5,0,0,0,0,0,1,0,0,0
890,108.2377,-7.30512,0.28230900000000003,169.963,350,1,5,0,0,0,0,0,1,0,0,0
891,108.2427,-7.30512,0.336082,189.9586,350,1,5,0,0,0,0,0,1,0,0,0
892,108.1275,-7.30145,0.013443,209.9543,350,1,8,0,0,0,0,1,0,0,0,1
893,108.1325,-7.30145,0.013443,189.9586,350,1,8,0,0,0,0,0,1,0,0,1
894,108.1375,-7.30145,0.013443,169.963,350,1,8,0,0,0,0,1,0,0,0,1
895,108.1726,-7.30145,0.013443,129.9717,350,1,7,0,0,0,0,1,0,0,0,1
896,108.1776,-7.30145,0.013443,129.9717,350,1,7,0,0,0,0,1,0,0,0,1
897,108.1826,-7.30145,0.013443,129.9717,350,1,7,0,0,0,0,1,0,0,0,1
898,108.1876,-7.30145,0.013443,129.9717,350,1,6,0,0,0,0,1,0,0,0,1
899,108.1926,-7.30145,0.013443,149.9673,350,1,6,0,0,0,0,1,0,0,0,1
900,108.1976,-7.30145,0.04033,149.9673,350,1,6,0,0,0,0,1,0,0,0,1
901,108.2027,-7.30145,0.04033,149.9673,350,1,6,0,0,0,0,1,0,0,0,1
902,108.2077,-7.30145,0.09410299999999999,149.9673,350,1,6,0,0,0,0,1,0,0,0,1
903,108.2127,-7.30145,0.12099000000000001,149.9673,350,1,6,0,0,0,0,1,0,0,0,1
904,108.2177,-7.30145,0.147876,169.963,350,1,6,0,0,0,0,1,0,0,0,1
905,108.2327,-7.30145,0.28230900000000003,169.963,350,1,5,0,0,0,0,0,1,0,0,0
906,108.2377,-7.30145,0.309195,169.963,350,1,5,0,0,0,0,0,1,0,0,0
907,108.1275,-7.29778,0.013443,209.9543,350,1,8,0,0,0,0,1,0,0,0,1
908,108.1325,-7.29778,0.013443,189.9586,350,1,8,0,0,0,0,0,1,0,0,1
909,108.1375,-7.29778,0.013443,169.963,350,1,8,0,0,0,0,1,0,0,0,1
910,108.1676,-7.29778,0.013443,129.9717,350,1,7,0,0,0,0,1,0,0,0,1
911,108.1726,-7.29778,0.013443,129.9717,350,1,7,0,0,0,0,1,0,0,0,1
912,108.1776,-7.29778,0.013443,129.9717,350,2,7,0,0,0,0,1,0,0,0,1
913,108.1826,-7.29778,0.013443,129.9717,350,2,7,0,0,0,0,1,0,0,0,1
914,108.1876,-7.29778,0.013443,129.9717,350,1,6,0,0,0,0,1,0,0,0,1
915,108.1926,-7.29778,0.013443,129.9717,350,1,6,0,0,0,0,1,0,0,0,1
916,108.1976,-7.29778,0.04033,149.9673,350,1,6,0,0,0,0,1,0,0,0,1
917,108.2027,-7.29778,0.067216,149.9673,350,1,6,0,0,0,0,1,0,0,0,1
918,108.2077,-7.29778,0.09410299999999999,149.9673,350,1,6,0,0,0,0,1,0,0,0,1
919,108.2127,-7.29778,0.12099000000000001,149.9673,350,1,6,0,0,0,0,1,0,0,0,1
920,108.2177,-7.29778,0.174763,169.963,350,1,6,0,0,0,0,1,0,0,0,1
921,108.2227,-7.29778,0.201649,169.963,350,1,6,0,0,0,0,1,0,0,0,1
922,108.2277,-7.29778,0.255422,169.963,350,1,5,0,0,0,0,0,1,0,0,0
923,108.2327,-7.29778,0.309195,169.963,350,1,5,0,0,0,0,0,1,0,0,0
924,108.2728,-7.29778,0.49740100000000004,229.9499,350,2,5,0,0,0,0,0,0,1,0,0
925,108.3529,-7.29778,0.22853600000000002,149.9673,350,2,3,0,0,0,0,0,0,1,0,0
926,108.1275,-7.294110000000001,0.013443,209.9543,350,1,8,0,0,0,0,1,0,0,0,1
927,108.1325,-7.294110000000001,0.013443,189.9586,350,1,8,0,0,0,0,1,0,0,0,1
928,108.1626,-7.294110000000001,0.013443,109.9761,350,1,7,0,0,0,0,1,0,0,0,1
929,108.1676,-7.294110000000001,0.013443,109.9761,350,1,7,0,0,0,0,1,0,0,0,1
930,108.1726,-7.294110000000001,0.013443,109.9761,350,1,7,0,0,0,0,1,0,0,0,1
931,108.1776,-7.294110000000001,0.013443,129.9717,350,2,7,0,0,0,0,1,0,0,0,1
932,108.1826,-7.294110000000001,0.013443,129.9717,350,2,7,0,0,0,0,1,0,0,0,1
933,108.1876,-7.294110000000001,0.013443,129.9717,350,2,7,0,0,0,0,1,0,0,0,1
934,108.1926,-7.294110000000001,0.04033,129.9717,350,1,6,0,0,0,0,1,0,0,0,1
935,108.1976,-7.294110000000001,0.067216,149.9673,350,2,6,0,0,0,0,1,0,0,0,1
936,108.2027,-7.294110000000001,0.09410299999999999,149.9673,350,1,6,0,0,0,0,1,0,0,0,1
937,108.2077,-7.294110000000001,0.12099000000000001,149.9673,350,1,6,0,0,0,0,1,0,0,0,1
938,108.2127,-7.294110000000001,0.147876,149.9673,350,2,6,0,0,0,0,1,0,0,0,1
939,108.2177,-7.294110000000001,0.201649,169.963,350,1,6,0,0,0,0,1,0,0,0,1
940,108.2227,-7.294110000000001,0.22853600000000002,169.963,350,1,6,0,0,0,0,0,1,0,0,0
941,108.2277,-7.294110000000001,0.28230900000000003,169.963,350,1,6,0,0,0,0,0,1,0,0,0
942,108.2627,-7.294110000000001,0.47051499999999996,229.9499,350,2,5,0,0,0,0,0,0,1,0,0
943,108.2678,-7.294110000000001,0.47051499999999996,229.9499,350,3,6,0,0,0,0,0,0,1,0,0
944,108.2728,-7.294110000000001,0.49740100000000004,229.9499,350,3,6,0,0,0,0,0,0,1,0,0
945,108.2778,-7.294110000000001,0.49740100000000004,229.9499,350,3,6,0,0,0,0,0,0,1,0,0
946,108.2828,-7.294110000000001,0.47051499999999996,229.9499,350,2,6,0,0,0,0,0,0,1,0,0
947,108.2878,-7.294110000000001,0.47051499999999996,229.9499,350,2,6,0,0,0,0,0,0,1,0,0
948,108.3479,-7.294110000000001,0.255422,149.9673,350,3,4,0,0,0,0,0,0,1,0,0
949,108.3529,-7.294110000000001,0.255422,149.9673,350,2,4,0,0,0,0,0,0,1,0,0
950,108.1275,-7.290439999999999,0.013443,209.9543,350,2,8,0,0,0,0,0,1,0,0,1
951,108.1325,-7.290439999999999,0.013443,189.9586,350,1,8,0,0,0,0,0,1,0,0,1
952,108.1626,-7.290439999999999,0.013443,109.9761,350,1,7,0,0,0,0,1,0,0,0,1
953,108.1676,-7.290439999999999,0.013443,109.9761,350,1,7,0,0,0,0,1,0,0,0,1
954,108.1726,-7.290439999999999,0.013443,109.9761,350,1,7,0,0,0,0,1,0,0,0,1
955,108.1776,-7.290439999999999,0.013443,129.9717,350,1,7,0,0,0,0,1,0,0,0,1
956,108.1826,-7.290439999999999,0.013443,129.9717,350,1,7,0,0,0,0,1,0,0,0,1
957,108.1876,-7.290439999999999,0.04033,129.9717,350,2,7,0,0,0,0,1,0,0,0,1
958,108.1926,-7.290439999999999,0.04033,129.9717,350,1,6,0,0,0,0,1,0,0,0,1
959,108.1976,-7.290439999999999,0.067216,149.9673,350,2,6,0,0,0,0,1,0,0,0,1
960,108.2027,-7.290439999999999,0.12099000000000001,149.9673,350,1,6,0,0,0,0,1,0,0,0,1
961,108.2077,-7.290439999999999,0.147876,149.9673,350,1,6,0,0,0,0,1,0,0,0,1
962,108.2127,-7.290439999999999,0.174763,169.963,350,1,6,0,0,0,0,0,1,0,0,0
963,108.2177,-7.290439999999999,0.22853600000000002,169.963,350,1,6,0,0,0,0,0,1,0,0,0
964,108.2627,-7.290439999999999,0.47051499999999996,249.9456,350,2,6,0,0,0,0,0,0,1,0,0
965,108.2678,-7.290439999999999,0.47051499999999996,249.9456,350,3,6,0,0,0,0,0,0,1,0,0
966,108.2728,-7.290439999999999,0.47051499999999996,249.9456,350,3,7,0,0,0,0,0,0,1,0,0
967,108.2778,-7.290439999999999,0.47051499999999996,249.9456,350,3,6,0,0,0,0,0,0,1,0,0
968,108.2828,-7.290439999999999,0.47051499999999996,249.9456,350,2,6,0,0,0,0,0,0,1,0,0
969,108.2878,-7.290439999999999,0.47051499999999996,229.9499,350,2,6,0,0,0,0,0,0,1,0,0
970,108.3078,-7.290439999999999,0.416742,189.9586,350,1,5,0,0,0,0,0,0,1,0,1
971,108.3128,-7.290439999999999,0.389855,189.9586,350,2,5,0,0,0,0,0,0,1,0,1
972,108.3479,-7.290439999999999,0.28230900000000003,169.963,350,2,4,0,0,0,0,0,0,1,0,0
973,108.3529,-7.290439999999999,0.255422,169.963,350,3,4,0,0,0,0,0,0,1,0,0
974,108.1275,-7.28677,0.04033,209.9543,350,2,8,0,0,0,0,0,1,0,0,1
975,108.1325,-7.28677,0.04033,189.9586,350,2,8,0,0,0,0,0,1,0,0,1
976,108.1626,-7.28677,0.013443,109.9761,350,1,7,0,0,0,0,1,0,0,0,1
977,108.1676,-7.28677,0.013443,109.9761,350,2,7,0,0,0,0,1,0,0,0,1
978,108.1726,-7.28677,0.013443,109.9761,350,1,7,0,0,0,0,1,0,0,0,1
979,108.1776,-7.28677,0.013443,129.9717,350,1,7,0,0,0,0,1,0,0,0,1
980,108.1826,-7.28677,0.013443,129.9717,350,1,7,0,0,0,0,1,0,0,0,1
981,108.1876,-7.28677,0.04033,129.9717,350,2,7,0,0,0,0,1,0,0,0,1
982,108.1926,-7.28677,0.067216,149.9673,350,1,6,0,0,0,0,1,0,0,0,1
983,108.1976,-7.28677,0.09410299999999999,149.9673,350,2,6,0,0,0,0,1,0,0,0,1
984,108.2027,-7.28677,0.12099000000000001,149.9673,350,1,6,0,0,0,0,1,0,0,0,1
985,108.2077,-7.28677,0.174763,169.963,350,1,6,0,0,0,0,0,1,0,0,0
986,108.2127,-7.28677,0.201649,169.963,350,1,6,0,0,0,0,0,1,0,0,0
987,108.2627,-7.28677,0.47051499999999996,249.9456,350,3,6,0,0,0,0,0,0,1,0,0
988,108.2678,-7.28677,0.47051499999999996,249.9456,350,3,6,0,0,0,0,0,0,1,0,0
989,108.2728,-7.28677,0.47051499999999996,249.9456,350,3,7,0,0,0,0,0,0,1,0,0
990,108.2778,-7.28677,0.47051499999999996,249.9456,350,3,6,0,0,0,0,0,0,1,0,0
991,108.2828,-7.28677,0.47051499999999996,249.9456,350,3,6,0,0,0,0,0,0,1,0,0
992,108.2878,-7.28677,0.47051499999999996,249.9456,350,3,6,0,0,0,0,0,0,1,0,0
993,108.2928,-7.28677,0.47051499999999996,229.9499,350,2,6,0,0,0,0,0,0,1,0,0
994,108.3078,-7.28677,0.416742,209.9543,350,1,5,0,0,0,0,0,0,1,0,1
995,108.3128,-7.28677,0.389855,209.9543,350,1,5,0,0,0,0,0,0,1,0,1
996,108.3429,-7.28677,0.28230900000000003,169.963,350,2,4,0,0,0,0,0,0,1,0,0
997,108.3479,-7.28677,0.28230900000000003,169.963,350,2,4,0,0,0,0,0,0,1,0,0
998,108.3529,-7.28677,0.255422,189.9586,350,3,4,0,0,0,0,0,0,1,0,0
999,108.1275,-7.2831,0.04033,209.9543,350,1,8,0,0,0,0,0,1,0,0,0
1000,108.1325,-7.2831,0.04033,189.9586,350,2,8,0,0,0,0,1,0,0,0,0
1001,108.1375,-7.2831,0.04033,169.963,350,2,8,0,0,0,0,1,0,0,0,0
1002,108.1626,-7.2831,0.013443,109.9761,350,1,7,0,0,0,0,1,0,0,0,1
1003,108.1676,-7.2831,0.013443,109.9761,350,1,7,0,0,0,0,1,0,0,0,1
1004,108.1826,-7.2831,0.04033,129.9717,350,2,7,0,0,0,0,1,0,0,0,1
1005,108.1876,-7.2831,0.067216,149.9673,350,1,7,0,0,0,0,1,0,0,0,1
1006,108.1926,-7.2831,0.09410299999999999,149.9673,350,1,6,0,0,0,0,1,0,0,0,1
1007,108.1976,-7.2831,0.12099000000000001,149.9673,350,1,6,0,0,0,0,1,0,0,0,1
1008,108.2027,-7.2831,0.174763,169.963,350,1,6,0,0,0,0,0,1,0,0,0
1009,108.2077,-7.2831,0.201649,169.963,350,1,6,0,0,0,0,0,1,0,0,0
1010,108.2127,-7.2831,0.255422,169.963,350,1,6,0,0,0,0,0,0,1,0,0
1011,108.2577,-7.2831,0.47051499999999996,249.9456,350,3,6,0,0,0,0,0,0,1,0,0
1012,108.2627,-7.2831,0.47051499999999996,269.9412,350,3,7,0,0,0,0,0,0,1,0,0
1013,108.2678,-7.2831,0.47051499999999996,269.9412,350,3,7,0,0,0,0,0,0,1,0,0
1014,108.2728,-7.2831,0.47051499999999996,269.9412,350,3,7,0,0,0,0,0,0,1,0,0
1015,108.2778,-7.2831,0.47051499999999996,269.9412,350,3,7,0,0,0,0,0,0,1,0,0
1016,108.2828,-7.2831,0.47051499999999996,269.9412,350,3,7,0,0,0,0,0,0,1,0,0
1017,108.2878,-7.2831,0.47051499999999996,249.9456,350,3,6,0,0,0,0,0,0,1,0,0
1018,108.2928,-7.2831,0.47051499999999996,249.9456,350,2,7,0,0,0,0,0,0,1,0,0
1019,108.3028,-7.2831,0.44362799999999997,229.9499,350,1,6,0,0,0,0,0,0,1,0,1
1020,108.3078,-7.2831,0.416742,229.9499,350,1,5,0,0,0,0,0,0,1,0,1
1021,108.3128,-7.2831,0.389855,209.9543,350,2,5,0,0,0,0,0,0,1,0,1
1022,108.3429,-7.2831,0.28230900000000003,189.9586,350,2,4,0,0,0,0,0,0,1,0,0
1023,108.3479,-7.2831,0.28230900000000003,189.9586,350,2,5,0,0,0,0,0,0,1,0,0
1024,108.3529,-7.2831,0.255422,189.9586,350,2,4,0,0,0,0,0,0,1,0,0
1025,108.1275,-7.279439999999999,0.067216,209.9543,350,1,8,0,0,0,0,0,1,0,0,0
1026,108.1325,-7.279439999999999,0.067216,209.9543,350,1,8,0,0,0,0,1,0,0,0,0
1027,108.1375,-7.279439999999999,0.067216,189.9586,350,2,8,0,0,0,0,1,0,0,0,0
1028,108.1826,-7.279439999999999,0.04033,149.9673,350,1,7,0,0,0,0,1,0,0,0,1
1029,108.1876,-7.279439999999999,0.067216,149.9673,350,1,7,0,0,0,0,1,0,0,0,1
1030,108.1926,-7.279439999999999,0.09410299999999999,149.9673,350,1,6,0,0,0,0,1,0,0,0,1
1031,108.1976,-7.279439999999999,0.147876,169.963,350,1,6,0,0,0,0,0,1,0,0,0
1032,108.2027,-7.279439999999999,0.201649,169.963,350,1,6,0,0,0,0,0,1,0,0,0
1033,108.2077,-7.279439999999999,0.22853600000000002,169.963,350,1,6,0,0,0,0,0,1,0,0,0
1034,108.2577,-7.279439999999999,0.47051499999999996,269.9412,350,2,7,0,0,0,0,0,0,1,0,0
1035,108.2627,-7.279439999999999,0.47051499999999996,269.9412,350,2,7,0,0,0,0,0,0,1,0,0
1036,108.2678,-7.279439999999999,0.47051499999999996,269.9412,350,3,7,0,0,0,0,0,0,1,0,0
1037,108.2728,-7.279439999999999,0.47051499999999996,289.9369,350,3,8,0,0,0,0,0,0,1,0,0
1038,108.2778,-7.279439999999999,0.47051499999999996,269.9412,350,3,8,0,0,0,0,0,0,1,0,0
1039,108.2828,-7.279439999999999,0.47051499999999996,269.9412,350,3,7,0,0,0,0,0,0,1,0,0
1040,108.2878,-7.279439999999999,0.47051499999999996,269.9412,350,3,7,0,0,0,0,0,0,1,0,0
1041,108.2928,-7.279439999999999,0.47051499999999996,269.9412,350,2,7,0,0,0,0,0,0,1,0,0
1042,108.3078,-7.279439999999999,0.416742,229.9499,350,2,6,0,0,0,0,0,0,1,0,1
1043,108.3128,-7.279439999999999,0.416742,229.9499,350,1,6,0,0,0,0,0,0,1,0,1
1044,108.3379,-7.279439999999999,0.309195,209.9543,350,2,5,0,0,0,0,0,0,1,0,0
1045,108.3429,-7.279439999999999,0.28230900000000003,209.9543,350,2,5,0,0,0,0,0,0,1,0,0
1046,108.3479,-7.279439999999999,0.255422,209.9543,350,2,5,0,0,0,0,0,0,1,0,0
1047,108.3529,-7.279439999999999,0.255422,209.9543,350,1,4,0,0,0,0,0,0,1,0,0
1048,108.1275,-7.275760000000001,0.09410299999999999,229.9499,350,2,8,0,0,0,0,1,0,0,0,0
1049,108.1325,-7.275760000000001,0.09410299999999999,209.9543,350,1,8,0,0,0,0,1,0,0,0,0
1050,108.1375,-7.275760000000001,0.09410299999999999,189.9586,350,2,8,0,0,0,0,1,0,0,0,0
1051,108.1826,-7.275760000000001,0.067216,149.9673,350,2,7,0,0,0,0,0,1,0,0,1
1052,108.1876,-7.275760000000001,0.09410299999999999,149.9673,350,1,7,0,0,0,0,0,1,0,0,1
1053,108.1926,-7.275760000000001,0.12099000000000001,169.963,350,1,6,0,0,0,0,0,1,0,0,1
1054,108.1976,-7.275760000000001,0.174763,169.963,350,1,6,0,0,0,0,0,1,0,0,0
1055,108.2027,-7.275760000000001,0.22853600000000002,169.963,350,2,6,0,0,0,0,0,1,0,0,0
1056,108.2077,-7.275760000000001,0.28230900000000003,169.963,350,2,6,0,0,0,0,0,0,1,0,0
1057,108.2577,-7.275760000000001,0.49740100000000004,269.9412,350,2,7,0,0,0,0,0,0,1,0,0
1058,108.2627,-7.275760000000001,0.49740100000000004,289.9369,350,3,8,0,0,0,0,0,0,1,0,0
1059,108.2678,-7.275760000000001,0.49740100000000004,289.9369,350,3,8,0,0,0,0,0,0,1,0,0
1060,108.2728,-7.275760000000001,0.49740100000000004,289.9369,350,2,8,0,0,0,0,0,0,1,0,0
1061,108.2778,-7.275760000000001,0.49740100000000004,289.9369,350,1,8,0,0,0,0,0,0,1,0,0
1062,108.2828,-7.275760000000001,0.49740100000000004,289.9369,350,4,8,0,0,0,0,0,0,1,0,0
1063,108.2878,-7.275760000000001,0.49740100000000004,269.9412,350,3,7,0,0,0,0,0,0,1,0,0
1064,108.2928,-7.275760000000001,0.49740100000000004,269.9412,350,3,7,0,0,0,0,0,0,1,0,0
1065,108.2978,-7.275760000000001,0.47051499999999996,249.9456,350,3,6,0,0,0,0,0,0,1,0,0
1066,108.3078,-7.275760000000001,0.44362799999999997,249.9456,350,2,6,0,0,0,0,0,0,1,0,1
1067,108.3128,-7.275760000000001,0.416742,229.9499,350,2,6,0,0,0,0,0,0,1,0,1
1068,108.3329,-7.275760000000001,0.309195,209.9543,350,2,5,0,0,0,0,0,0,1,0,0
1069,108.3379,-7.275760000000001,0.28230900000000003,209.9543,350,1,5,0,0,0,0,0,0,1,0,0
1070,108.3379,-7.275760000000001,0.28230900000000003,209.9543,350,1,5,0,0,0,0,0,0,1,0,0
1071,108.3429,-7.275760000000001,0.28230900000000003,209.9543,350,2,5,0,0,0,0,0,0,1,0,0
1072,108.3479,-7.275760000000001,0.255422,229.9499,350,2,4,0,0,0,0,0,0,1,0,0
1073,108.3529,-7.275760000000001,0.22853600000000002,229.9499,350,2,4,0,0,0,0,0,0,1,0,0
1074,108.1275,-7.2720899999999995,0.12099000000000001,229.9499,350,2,9,0,0,0,0,1,0,0,0,0
1075,108.1325,-7.2720899999999995,0.12099000000000001,209.9543,350,1,8,0,0,0,0,1,0,0,0,0
1076,108.1375,-7.2720899999999995,0.12099000000000001,189.9586,350,2,8,0,0,0,0,1,0,0,0,0
1077,108.1426,-7.2720899999999995,0.09410299999999999,169.963,350,1,8,0,0,0,0,1,0,0,0,0
1078,108.1476,-7.2720899999999995,0.09410299999999999,169.963,350,1,8,0,0,0,0,1,0,0,0,0
1079,108.1826,-7.2720899999999995,0.09410299999999999,149.9673,350,1,7,0,0,0,0,0,1,0,0,1
1080,108.1876,-7.2720899999999995,0.12099000000000001,169.963,350,1,7,0,0,0,0,0,1,0,0,1
1081,108.1926,-7.2720899999999995,0.147876,169.963,350,1,6,0,0,0,0,0,1,0,0,1
1082,108.1976,-7.2720899999999995,0.201649,169.963,350,1,6,0,0,0,0,0,1,0,0,0
1083,108.2027,-7.2720899999999995,0.255422,169.963,350,1,7,0,0,0,0,0,1,0,0,0
1084,108.2077,-7.2720899999999995,0.309195,189.9586,350,2,7,0,0,0,0,0,0,1,0,0
1085,108.2127,-7.2720899999999995,0.362969,189.9586,350,3,7,0,0,0,0,0,0,1,0,0
1086,108.2577,-7.2720899999999995,0.49740100000000004,269.9412,350,3,8,0,0,0,0,0,0,1,0,0
1087,108.2627,-7.2720899999999995,0.49740100000000004,289.9369,350,4,8,0,0,0,0,0,0,1,0,0
1088,108.2678,-7.2720899999999995,0.49740100000000004,289.9369,350,3,8,0,0,0,0,0,0,1,0,0
1089,108.2728,-7.2720899999999995,0.49740100000000004,289.9369,350,2,8,0,0,0,0,0,0,1,0,0
1090,108.2778,-7.2720899999999995,0.49740100000000004,289.9369,350,2,8,0,0,0,0,0,0,1,0,0
1091,108.2828,-7.2720899999999995,0.49740100000000004,289.9369,350,3,8,0,0,0,0,0,0,1,0,0
