FID,x,y,lineament_dens,drainage_dens,curah_hujan,litologi,slope,elevasi,potensi
1218,108.1976,-7.25375,0.362969,189.9586,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1219,108.2027,-7.25375,0.416742,189.9586,350,Breksi_dan_Piroklastik_Tua,2,7,Buruk
1220,108.2177,-7.25375,0.551174,189.9586,350,Breksi_dan_Piroklastik_Tua,2,8,Buruk
1221,108.2577,-7.25375,0.604948,269.9412,350,Breksi_dan_Piroklastik_Tua,4,11,Buruk
1222,108.2627,-7.25375,0.604948,289.9369,350,Breksi_dan_Piroklastik_Tua,5,12,Buruk
1223,108.3379,-7.25375,0.309195,229.9499,350,Breksi_dan_Piroklastik_Tua,2,7,Buruk
1224,108.3429,-7.25375,0.282309,229.9499,350,Breksi_dan_Piroklastik_Tua,3,6,Buruk
1225,108.3479,-7.25375,0.228536,229.9499,350,Breksi_dan_Piroklastik_Tua,2,6,Buruk
1226,108.3529,-7.25375,0.201649,229.9499,350,Breksi_dan_Piroklastik_Tua,2,6,Buruk
1227,108.1275,-7.25007,0.309195,289.9369,350,Breksi_dan_Piroklastik_Muda,2,11,Buruk
1228,108.1325,-7.25007,0.309195,269.9412,350,Breksi_dan_Piroklastik_Muda,2,10,Buruk
1229,108.1375,-7.25007,0.309195,249.9456,350,Breksi_dan_Piroklastik_Muda,2,10,Buruk
1230,108.1776,-7.25007,0.201649,189.9586,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1231,108.1826,-7.25007,0.228536,189.9586,350,Breksi_dan_Piroklastik_Muda,2,7,Buruk
1232,108.1876,-7.25007,0.282309,209.9543,350,Breksi_dan_Piroklastik_Muda,2,7,Buruk
1233,108.1926,-7.25007,0.336082,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1234,108.1976,-7.25007,0.389855,189.9586,350,Breksi_dan_Piroklastik_Muda,2,7,Buruk
1235,108.2027,-7.25007,0.443628,189.9586,350,Breksi_dan_Piroklastik_Tua,3,7,Buruk
1236,108.2577,-7.25007,0.604948,269.9412,350,Breksi_dan_Piroklastik_Tua,4,12,Buruk
1237,108.3379,-7.25007,0.336082,229.9499,350,Breksi_dan_Piroklastik_Tua,3,7,Buruk
1238,108.3429,-7.25007,0.282309,229.9499,350,Breksi_dan_Piroklastik_Tua,2,6,Buruk
1239,108.3429,-7.25007,0.282309,229.9499,350,Breksi_dan_Piroklastik_Tua,2,6,Buruk
1240,108.3479,-7.25007,0.255422,229.9499,350,Breksi_dan_Piroklastik_Tua,2,6,Buruk
1241,108.3479,-7.25007,0.255422,229.9499,350,Breksi_dan_Piroklastik_Tua,2,6,Buruk
1242,108.3529,-7.25007,0.201649,209.9543,350,Breksi_dan_Piroklastik_Tua,2,6,Buruk
1243,108.3529,-7.25007,0.201649,209.9543,350,Breksi_dan_Piroklastik_Tua,2,6,Buruk
1244,108.1275,-7.2464,0.336082,289.9369,350,Breksi_dan_Piroklastik_Muda,3,11,Buruk
1245,108.1325,-7.2464,0.336082,269.9412,350,Breksi_dan_Piroklastik_Muda,2,10,Buruk
1246,108.1375,-7.2464,0.336082,249.9456,350,Breksi_dan_Piroklastik_Muda,3,10,Buruk
1247,108.1726,-7.2464,0.228536,189.9586,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1248,108.1776,-7.2464,0.228536,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1249,108.1826,-7.2464,0.255422,209.9543,350,Breksi_dan_Piroklastik_Muda,2,7,Buruk
1250,108.1876,-7.2464,0.282309,209.9543,350,Breksi_dan_Piroklastik_Muda,2,7,Buruk
1251,108.1926,-7.2464,0.336082,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1252,108.1976,-7.2464,0.416742,209.9543,350,Breksi_dan_Piroklastik_Muda,2,7,Buruk
1253,108.2027,-7.2464,0.470515,189.9586,350,Breksi_dan_Piroklastik_Tua,2,7,Buruk
1254,108.3379,-7.2464,0.362969,209.9543,350,Breksi_dan_Piroklastik_Tua,2,7,Buruk
1255,108.3379,-7.2464,0.362969,209.9543,350,Breksi_dan_Piroklastik_Tua,2,7,Buruk
1256,108.3429,-7.2464,0.309195,209.9543,350,Breksi_dan_Piroklastik_Tua,2,6,Buruk
1257,108.3429,-7.2464,0.309195,209.9543,350,Breksi_dan_Piroklastik_Tua,2,6,Buruk
1258,108.3479,-7.2464,0.255422,209.9543,350,Breksi_dan_Piroklastik_Tua,1,6,Buruk
1259,108.3479,-7.2464,0.255422,209.9543,350,Breksi_dan_Piroklastik_Tua,1,6,Buruk
1260,108.3529,-7.2464,0.228536,209.9543,350,Breksi_dan_Piroklastik_Tua,2,6,Buruk
1261,108.1275,-7.24274,0.362969,309.9325,350,Breksi_dan_Piroklastik_Muda,3,11,Buruk
1262,108.1325,-7.24274,0.362969,269.9412,350,Breksi_dan_Piroklastik_Muda,2,11,Buruk
1263,108.1375,-7.24274,0.362969,249.9456,350,Breksi_dan_Piroklastik_Muda,2,11,Buruk
1264,108.1726,-7.24274,0.255422,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1265,108.1776,-7.24274,0.255422,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1266,108.1826,-7.24274,0.282309,209.9543,350,Breksi_dan_Piroklastik_Muda,2,7,Buruk
1267,108.1876,-7.24274,0.309195,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1268,108.1926,-7.24274,0.362969,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1269,108.1976,-7.24274,0.416742,209.9543,350,Breksi_dan_Piroklastik_Muda,2,7,Buruk
1270,108.3078,-7.24274,0.712494,269.9412,350,Breksi_dan_Piroklastik_Tua,2,8,Buruk
1271,108.3128,-7.24274,0.658721,249.9456,350,Breksi_dan_Piroklastik_Tua,3,9,Buruk
1272,108.3278,-7.24274,0.497401,229.9499,350,Breksi_dan_Piroklastik_Tua,3,8,Buruk
1273,108.3329,-7.24274,0.443628,209.9543,350,Breksi_dan_Piroklastik_Tua,3,7,Buruk
1274,108.3379,-7.24274,0.389855,209.9543,350,Breksi_dan_Piroklastik_Tua,2,7,Buruk
1275,108.3429,-7.24274,0.336082,209.9543,350,Breksi_dan_Piroklastik_Tua,2,6,Buruk
1276,108.3429,-7.24274,0.336082,209.9543,350,Breksi_dan_Piroklastik_Tua,2,6,Buruk
1277,108.3479,-7.24274,0.282309,209.9543,350,Breksi_dan_Piroklastik_Tua,2,6,Buruk
1278,108.3529,-7.24274,0.228536,209.9543,350,Breksi_dan_Piroklastik_Tua,2,6,Buruk
1279,108.1275,-7.23907,0.416742,289.9369,350,Breksi_dan_Piroklastik_Muda,2,11,Buruk
1280,108.1325,-7.23907,0.416742,269.9412,350,Breksi_dan_Piroklastik_Muda,3,11,Buruk
1281,108.1375,-7.23907,0.389855,249.9456,350,Breksi_dan_Piroklastik_Muda,2,11,Buruk
1282,108.1726,-7.23907,0.255422,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1283,108.1776,-7.23907,0.282309,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1284,108.1826,-7.23907,0.282309,209.9543,350,Breksi_dan_Piroklastik_Muda,2,7,Buruk
1285,108.1876,-7.23907,0.336082,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1286,108.1926,-7.23907,0.389855,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1287,108.1976,-7.23907,0.443628,209.9543,350,Breksi_dan_Piroklastik_Muda,2,7,Buruk
1288,108.2978,-7.23907,0.793153,269.9412,350,Breksi_dan_Piroklastik_Tua,3,11,Buruk
1289,108.3028,-7.23907,0.766267,269.9412,350,Breksi_dan_Piroklastik_Tua,3,9,Buruk
1290,108.3078,-7.23907,0.73938,269.9412,350,Breksi_dan_Piroklastik_Tua,3,9,Buruk
1291,108.3228,-7.23907,0.604948,229.9499,350,Breksi_dan_Piroklastik_Tua,2,8,Buruk
1292,108.3278,-7.23907,0.551174,229.9499,350,Breksi_dan_Piroklastik_Tua,2,8,Buruk
1293,108.3329,-7.23907,0.470515,209.9543,350,Breksi_dan_Piroklastik_Tua,3,7,Buruk
1294,108.3379,-7.23907,0.416742,209.9543,350,Breksi_dan_Piroklastik_Tua,2,7,Buruk
1295,108.3429,-7.23907,0.362969,209.9543,350,Breksi_dan_Piroklastik_Tua,2,7,Buruk
1296,108.3479,-7.23907,0.309195,209.9543,350,Breksi_dan_Piroklastik_Tua,2,7,Buruk
1297,108.3529,-7.23907,0.255422,209.9543,350,Breksi_dan_Piroklastik_Tua,2,6,Buruk
1298,108.1275,-7.2354,0.443628,289.9369,350,Breksi_dan_Piroklastik_Muda,3,12,Buruk
1299,108.1325,-7.2354,0.443628,269.9412,350,Breksi_dan_Piroklastik_Muda,2,12,Buruk
1300,108.1375,-7.2354,0.416742,249.9456,350,Breksi_dan_Piroklastik_Muda,3,11,Buruk
1301,108.1426,-7.2354,0.416742,229.9499,350,Breksi_dan_Piroklastik_Muda,3,11,Buruk
1302,108.1726,-7.2354,0.282309,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1303,108.1776,-7.2354,0.282309,209.9543,350,Breksi_dan_Piroklastik_Muda,2,7,Buruk
1304,108.1826,-7.2354,0.309195,209.9543,350,Breksi_dan_Piroklastik_Muda,2,7,Buruk
1305,108.1876,-7.2354,0.336082,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1306,108.1926,-7.2354,0.389855,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1307,108.1976,-7.2354,0.443628,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1308,108.2527,-7.2354,0.685607,249.9456,350,Breksi_dan_Piroklastik_Tua,5,18,Buruk
1309,108.2577,-7.2354,0.685607,269.9412,350,Breksi_dan_Piroklastik_Tua,5,16,Buruk
1310,108.2678,-7.2354,0.73938,269.9412,350,Breksi_dan_Piroklastik_Tua,5,16,Buruk
1311,108.2728,-7.2354,0.766267,269.9412,350,Breksi_dan_Piroklastik_Tua,5,15,Buruk
1312,108.2928,-7.2354,0.82004,269.9412,350,Breksi_dan_Piroklastik_Tua,5,12,Buruk
1313,108.2978,-7.2354,0.82004,269.9412,350,Breksi_dan_Piroklastik_Tua,4,11,Buruk
1314,108.3028,-7.2354,0.82004,269.9412,350,Breksi_dan_Piroklastik_Tua,3,9,Buruk
1315,108.3078,-7.2354,0.766267,269.9412,350,Breksi_dan_Piroklastik_Tua,3,10,Buruk
1316,108.3178,-7.2354,0.685607,249.9456,350,Breksi_dan_Piroklastik_Tua,3,9,Buruk
1317,108.3228,-7.2354,0.631834,229.9499,350,Breksi_dan_Piroklastik_Tua,3,9,Buruk
1318,108.3278,-7.2354,0.578061,229.9499,350,Breksi_dan_Piroklastik_Tua,2,8,Buruk
1319,108.3329,-7.2354,0.524288,209.9543,350,Breksi_dan_Piroklastik_Tua,2,7,Buruk
1320,108.3379,-7.2354,0.443628,209.9543,350,Breksi_dan_Piroklastik_Tua,2,7,Buruk
1321,108.3429,-7.2354,0.389855,209.9543,350,Breksi_dan_Piroklastik_Tua,2,7,Buruk
1322,108.3479,-7.2354,0.336082,209.9543,350,Breksi_dan_Piroklastik_Tua,2,7,Buruk
1323,108.3529,-7.2354,0.282309,189.9586,350,Breksi_dan_Piroklastik_Tua,3,6,Buruk
1324,108.1275,-7.23173,0.470515,289.9369,350,Breksi_dan_Piroklastik_Muda,2,12,Buruk
1325,108.1325,-7.23173,0.470515,269.9412,350,Breksi_dan_Piroklastik_Muda,2,12,Buruk
1326,108.1375,-7.23173,0.443628,249.9456,350,Breksi_dan_Piroklastik_Muda,3,11,Buruk
1327,108.1426,-7.23173,0.416742,229.9499,350,Breksi_dan_Piroklastik_Muda,3,12,Buruk
1328,108.1726,-7.23173,0.282309,209.9543,350,Breksi_dan_Piroklastik_Muda,2,8,Buruk
1329,108.1776,-7.23173,0.282309,209.9543,350,Breksi_dan_Piroklastik_Muda,2,7,Buruk
1330,108.1826,-7.23173,0.309195,229.9499,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1331,108.1876,-7.23173,0.336082,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1332,108.1926,-7.23173,0.389855,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1333,108.1976,-7.23173,0.443628,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1334,108.2027,-7.23173,0.497401,189.9586,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1335,108.2427,-7.23173,0.658721,229.9499,350,Breksi_dan_Piroklastik_Tua,4,16,Buruk
1336,108.2477,-7.23173,0.658721,249.9456,350,Breksi_dan_Piroklastik_Tua,5,18,Buruk
1337,108.2527,-7.23173,0.685607,249.9456,350,Breksi_dan_Piroklastik_Tua,5,20,Buruk
1338,108.2577,-7.23173,0.712494,269.9412,350,Breksi_dan_Piroklastik_Tua,4,18,Buruk
1339,108.2627,-7.23173,0.712494,269.9412,350,Breksi_dan_Piroklastik_Tua,4,17,Buruk
1340,108.2678,-7.23173,0.766267,269.9412,350,Breksi_dan_Piroklastik_Tua,5,18,Buruk
1341,108.2728,-7.23173,0.793153,269.9412,350,Breksi_dan_Piroklastik_Tua,5,17,Buruk
1342,108.2878,-7.23173,0.847061,269.9412,350,Breksi_dan_Piroklastik_Tua,5,14,Buruk
1343,108.2928,-7.23173,0.847061,269.9412,350,Breksi_dan_Piroklastik_Tua,3,13,Buruk
1344,108.2978,-7.23173,0.847061,269.9412,350,Breksi_dan_Piroklastik_Tua,4,11,Buruk
1345,108.3028,-7.23173,0.82004,269.9412,350,Breksi_dan_Piroklastik_Tua,3,10,Buruk
1346,108.3128,-7.23173,0.766267,249.9456,350,Breksi_dan_Piroklastik_Tua,3,11,Buruk
1347,108.3178,-7.23173,0.712494,249.9456,350,Breksi_dan_Piroklastik_Tua,3,10,Buruk
1348,108.3228,-7.23173,0.658721,229.9499,350,Breksi_dan_Piroklastik_Tua,3,9,Buruk
1349,108.3278,-7.23173,0.604948,229.9499,350,Breksi_dan_Piroklastik_Tua,2,9,Buruk
1350,108.3329,-7.23173,0.551174,209.9543,350,Breksi_dan_Piroklastik_Tua,3,8,Buruk
1351,108.3379,-7.23173,0.470515,209.9543,350,Breksi_dan_Piroklastik_Tua,2,8,Buruk
1352,108.3429,-7.23173,0.416742,209.9543,350,Breksi_dan_Piroklastik_Tua,2,7,Buruk
1353,108.3479,-7.23173,0.362969,209.9543,350,Breksi_dan_Piroklastik_Tua,2,7,Buruk
1354,108.3529,-7.23173,0.309195,189.9586,350,Breksi_dan_Piroklastik_Tua,3,6,Buruk
1355,108.1275,-7.22805,0.470515,289.9369,350,Breksi_dan_Piroklastik_Muda,2,12,Buruk
1356,108.1325,-7.22805,0.470515,269.9412,350,Breksi_dan_Piroklastik_Muda,2,12,Buruk
1357,108.1375,-7.22805,0.470515,229.9499,350,Breksi_dan_Piroklastik_Muda,2,12,Buruk
1358,108.1426,-7.22805,0.443628,229.9499,350,Breksi_dan_Piroklastik_Muda,1,12,Buruk
1359,108.1726,-7.22805,0.309195,209.9543,350,Breksi_dan_Piroklastik_Muda,2,8,Buruk
1360,108.1776,-7.22805,0.309195,229.9499,350,Breksi_dan_Piroklastik_Muda,2,8,Buruk
1361,108.1826,-7.22805,0.309195,229.9499,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1362,108.1876,-7.22805,0.336082,209.9543,350,Breksi_dan_Piroklastik_Muda,2,7,Buruk
1363,108.1926,-7.22805,0.389855,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1364,108.1976,-7.22805,0.443628,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1365,108.2427,-7.22805,0.658721,229.9499,350,Breksi_dan_Piroklastik_Tua,5,14,Buruk
1366,108.2477,-7.22805,0.658721,249.9456,350,Breksi_dan_Piroklastik_Tua,5,17,Buruk
1367,108.2527,-7.22805,0.685607,249.9456,350,Breksi_dan_Piroklastik_Tua,5,18,Buruk
1368,108.2577,-7.22805,0.712494,269.9412,350,Breksi_dan_Piroklastik_Tua,4,17,Buruk
1369,108.2627,-7.22805,0.73938,269.9412,350,Breksi_dan_Piroklastik_Tua,3,17,Buruk
1370,108.2678,-7.22805,0.766267,269.9412,350,Breksi_dan_Piroklastik_Tua,4,19,Buruk
1371,108.2728,-7.22805,0.793153,269.9412,350,Breksi_dan_Piroklastik_Tua,5,18,Buruk
1372,108.2778,-7.22805,0.82004,269.9412,350,Breksi_dan_Piroklastik_Tua,5,17,Buruk
1373,108.2878,-7.22805,0.847061,269.9412,350,Breksi_dan_Piroklastik_Tua,4,14,Buruk
1374,108.2928,-7.22805,0.847061,269.9412,350,Breksi_dan_Piroklastik_Tua,4,13,Buruk
1375,108.2978,-7.22805,0.847061,269.9412,350,Breksi_dan_Piroklastik_Tua,3,11,Buruk
1376,108.3028,-7.22805,0.847061,269.9412,350,Breksi_dan_Piroklastik_Tua,3,11,Buruk
1377,108.3128,-7.22805,0.766267,249.9456,350,Breksi_dan_Piroklastik_Tua,4,11,Buruk
1378,108.3178,-7.22805,0.712494,249.9456,350,Breksi_dan_Piroklastik_Tua,3,10,Buruk
1379,108.3228,-7.22805,0.685607,229.9499,350,Breksi_dan_Piroklastik_Tua,3,9,Buruk
1380,108.3278,-7.22805,0.604948,229.9499,350,Breksi_dan_Piroklastik_Tua,3,9,Buruk
1381,108.3329,-7.22805,0.551174,209.9543,350,Breksi_dan_Piroklastik_Tua,3,8,Buruk
1382,108.3379,-7.22805,0.497401,209.9543,350,Breksi_dan_Piroklastik_Tua,2,8,Buruk
1383,108.3429,-7.22805,0.416742,209.9543,350,Breksi_dan_Piroklastik_Tua,2,7,Buruk
1384,108.3479,-7.22805,0.362969,209.9543,350,Breksi_dan_Piroklastik_Tua,3,7,Buruk
1385,108.3529,-7.22805,0.309195,189.9586,350,Breksi_dan_Piroklastik_Tua,3,7,Buruk
1386,108.1275,-7.22439,0.497401,289.9369,350,Breksi_dan_Piroklastik_Muda,2,12,Buruk
1387,108.1325,-7.22439,0.470515,249.9456,350,Breksi_dan_Piroklastik_Muda,1,12,Buruk
1388,108.1375,-7.22439,0.470515,229.9499,350,Breksi_dan_Piroklastik_Muda,2,12,Buruk
1389,108.1426,-7.22439,0.443628,229.9499,350,Breksi_dan_Piroklastik_Muda,2,12,Buruk
1390,108.1726,-7.22439,0.309195,209.9543,350,Breksi_dan_Piroklastik_Muda,2,8,Buruk
1391,108.1776,-7.22439,0.309195,229.9499,350,Breksi_dan_Piroklastik_Muda,2,8,Buruk
1392,108.1826,-7.22439,0.309195,229.9499,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1393,108.1876,-7.22439,0.336082,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1394,108.1926,-7.22439,0.389855,209.9543,350,Breksi_dan_Piroklastik_Muda,2,7,Buruk
1395,108.1976,-7.22439,0.443628,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1396,108.2427,-7.22439,0.658721,229.9499,350,Breksi_dan_Piroklastik_Tua,2,12,Buruk
1397,108.2477,-7.22439,0.658721,249.9456,350,Breksi_dan_Piroklastik_Tua,5,13,Buruk
1398,108.2527,-7.22439,0.685607,269.9412,350,Breksi_dan_Piroklastik_Tua,5,14,Buruk
1399,108.2577,-7.22439,0.685607,269.9412,350,Breksi_dan_Piroklastik_Tua,5,15,Buruk
1400,108.2627,-7.22439,0.712494,269.9412,350,Breksi_dan_Piroklastik_Tua,5,17,Buruk
1401,108.2678,-7.22439,0.766267,269.9412,350,Breksi_dan_Piroklastik_Tua,3,20,Buruk
1402,108.2728,-7.22439,0.793153,269.9412,350,Breksi_dan_Piroklastik_Tua,4,20,Buruk
1403,108.2778,-7.22439,0.82004,269.9412,350,Breksi_dan_Piroklastik_Tua,5,18,Buruk
1404,108.2878,-7.22439,0.847061,289.9369,350,Breksi_dan_Piroklastik_Tua,5,14,Buruk
1405,108.2928,-7.22439,0.847061,269.9412,350,Breksi_dan_Piroklastik_Tua,4,13,Buruk
1406,108.2978,-7.22439,0.847061,269.9412,350,Breksi_dan_Piroklastik_Tua,3,11,Buruk
1407,108.3028,-7.22439,0.82004,269.9412,350,Breksi_dan_Piroklastik_Tua,3,12,Buruk
1408,108.3128,-7.22439,0.766267,249.9456,350,Breksi_dan_Piroklastik_Tua,4,12,Buruk
1409,108.3178,-7.22439,0.73938,249.9456,350,Breksi_dan_Piroklastik_Tua,4,11,Buruk
1410,108.3228,-7.22439,0.685607,229.9499,350,Breksi_dan_Piroklastik_Tua,3,10,Buruk
1411,108.3278,-7.22439,0.631834,229.9499,350,Breksi_dan_Piroklastik_Tua,3,9,Buruk
1412,108.3329,-7.22439,0.578061,209.9543,350,Breksi_dan_Piroklastik_Tua,3,9,Buruk
1413,108.3379,-7.22439,0.497401,209.9543,350,Breksi_dan_Piroklastik_Tua,2,8,Buruk
1414,108.3429,-7.22439,0.443628,209.9543,350,Breksi_dan_Piroklastik_Tua,3,8,Buruk
1415,108.3479,-7.22439,0.389855,189.9586,350,Breksi_dan_Piroklastik_Tua,2,8,Buruk
1416,108.3529,-7.22439,0.336082,189.9586,350,Breksi_dan_Piroklastik_Tua,3,7,Buruk
1417,108.1275,-7.22072,0.497401,289.9369,350,Breksi_dan_Piroklastik_Muda,2,12,Buruk
1418,108.1325,-7.22072,0.470515,249.9456,350,Breksi_dan_Piroklastik_Muda,2,12,Buruk
1419,108.1375,-7.22072,0.470515,229.9499,350,Breksi_dan_Piroklastik_Muda,2,12,Buruk
1420,108.1426,-7.22072,0.443628,229.9499,350,Breksi_dan_Piroklastik_Muda,3,12,Buruk
1421,108.1776,-7.22072,0.282309,229.9499,350,Breksi_dan_Piroklastik_Muda,2,8,Buruk
1422,108.1826,-7.22072,0.309195,229.9499,350,Breksi_dan_Piroklastik_Muda,2,8,Buruk
1423,108.1876,-7.22072,0.336082,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1424,108.1926,-7.22072,0.362969,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1425,108.1976,-7.22072,0.416742,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1426,108.2427,-7.22072,0.631834,249.9456,350,Breksi_dan_Piroklastik_Tua,5,13,Buruk
1427,108.2477,-7.22072,0.631834,249.9456,350,Breksi_dan_Piroklastik_Tua,3,13,Buruk
1428,108.2527,-7.22072,0.658721,269.9412,350,Breksi_dan_Piroklastik_Tua,4,13,Buruk
1429,108.2577,-7.22072,0.685607,269.9412,350,Breksi_dan_Piroklastik_Tua,5,15,Buruk
1430,108.2627,-7.22072,0.712494,269.9412,350,Breksi_dan_Piroklastik_Tua,5,17,Buruk
1431,108.2678,-7.22072,0.73938,269.9412,350,Breksi_dan_Piroklastik_Tua,4,20,Buruk
1432,108.2728,-7.22072,0.766267,289.9369,350,Breksi_dan_Piroklastik_Tua,4,20,Buruk
1433,108.2778,-7.22072,0.793153,289.9369,350,Breksi_dan_Piroklastik_Tua,5,18,Buruk
1434,108.2828,-7.22072,0.82004,289.9369,350,Breksi_dan_Piroklastik_Tua,5,17,Buruk
1435,108.2928,-7.22072,0.847061,289.9369,350,Breksi_dan_Piroklastik_Tua,3,13,Buruk
1436,108.2978,-7.22072,0.82004,269.9412,350,Breksi_dan_Piroklastik_Tua,3,12,Buruk
1437,108.3078,-7.22072,0.793153,269.9412,350,Breksi_dan_Piroklastik_Tua,5,14,Buruk
1438,108.3128,-7.22072,0.766267,249.9456,350,Breksi_dan_Piroklastik_Tua,5,13,Buruk
1439,108.3178,-7.22072,0.712494,249.9456,350,Breksi_dan_Piroklastik_Tua,5,11,Buruk
1440,108.3228,-7.22072,0.685607,229.9499,350,Breksi_dan_Piroklastik_Tua,3,10,Buruk
1441,108.3278,-7.22072,0.631834,229.9499,350,Breksi_dan_Piroklastik_Tua,3,10,Buruk
1442,108.3329,-7.22072,0.578061,209.9543,350,Breksi_dan_Piroklastik_Tua,2,9,Buruk
1443,108.3379,-7.22072,0.497401,209.9543,350,Breksi_dan_Piroklastik_Tua,3,8,Buruk
1444,108.3429,-7.22072,0.443628,209.9543,350,Breksi_dan_Piroklastik_Tua,3,9,Buruk
1445,108.3479,-7.22072,0.389855,209.9543,350,Breksi_dan_Piroklastik_Tua,3,8,Buruk
1446,108.3529,-7.22072,0.336082,189.9586,350,Breksi_dan_Piroklastik_Tua,3,7,Buruk
1447,108.1275,-7.21705,0.497401,269.9412,350,Breksi_dan_Piroklastik_Muda,2,12,Buruk
1448,108.1325,-7.21705,0.470515,249.9456,350,Breksi_dan_Piroklastik_Muda,2,12,Buruk
1449,108.1375,-7.21705,0.443628,229.9499,350,Breksi_dan_Piroklastik_Muda,2,12,Buruk
1450,108.1426,-7.21705,0.416742,229.9499,350,Breksi_dan_Piroklastik_Muda,3,12,Buruk
1451,108.1476,-7.21705,0.389855,209.9543,350,Breksi_dan_Piroklastik_Muda,2,11,Buruk
1452,108.1776,-7.21705,0.282309,229.9499,350,Breksi_dan_Piroklastik_Muda,2,8,Buruk
1453,108.1826,-7.21705,0.282309,229.9499,350,Breksi_dan_Piroklastik_Muda,2,8,Buruk
1454,108.1876,-7.21705,0.309195,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1455,108.1926,-7.21705,0.362969,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1456,108.1976,-7.21705,0.389855,189.9586,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1457,108.2427,-7.21705,0.604948,249.9456,350,Breksi_dan_Piroklastik_Tua,5,16,Buruk
1458,108.2477,-7.21705,0.631834,269.9412,350,Breksi_dan_Piroklastik_Tua,5,14,Buruk
1459,108.2527,-7.21705,0.631834,269.9412,350,Breksi_dan_Piroklastik_Tua,4,14,Buruk
1460,108.2577,-7.21705,0.658721,269.9412,350,Breksi_dan_Piroklastik_Tua,4,14,Buruk
1461,108.2627,-7.21705,0.685607,289.9369,350,Breksi_dan_Piroklastik_Tua,5,16,Buruk
1462,108.2678,-7.21705,0.712494,289.9369,350,Breksi_dan_Piroklastik_Tua,5,20,Buruk
1463,108.2728,-7.21705,0.73938,289.9369,350,Breksi_dan_Piroklastik_Tua,2,21,Buruk
1464,108.2778,-7.21705,0.766267,289.9369,350,Breksi_dan_Piroklastik_Tua,5,20,Buruk
1465,108.2828,-7.21705,0.793153,289.9369,350,Breksi_dan_Piroklastik_Tua,5,18,Buruk
1466,108.2928,-7.21705,0.793153,289.9369,350,Breksi_dan_Piroklastik_Tua,3,13,Buruk
1467,108.2978,-7.21705,0.793153,269.9412,350,Breksi_dan_Piroklastik_Tua,2,13,Buruk
1468,108.3078,-7.21705,0.766267,269.9412,350,Breksi_dan_Piroklastik_Tua,5,15,Buruk
1469,108.3128,-7.21705,0.73938,249.9456,350,Breksi_dan_Piroklastik_Tua,5,14,Buruk
1470,108.3178,-7.21705,0.712494,249.9456,350,Breksi_dan_Piroklastik_Tua,5,12,Buruk
1471,108.3228,-7.21705,0.658721,229.9499,350,Breksi_dan_Piroklastik_Tua,4,10,Buruk
1472,108.3278,-7.21705,0.604948,229.9499,350,Breksi_dan_Piroklastik_Tua,3,9,Buruk
1473,108.3329,-7.21705,0.551174,209.9543,350,Breksi_dan_Piroklastik_Tua,3,9,Buruk
1474,108.3379,-7.21705,0.497401,209.9543,350,Breksi_dan_Piroklastik_Tua,2,9,Buruk
1475,108.3429,-7.21705,0.443628,209.9543,350,Breksi_dan_Piroklastik_Tua,3,9,Buruk
